Név,Dátum,Utolsó ár,Forgalom (db),Forgalom (HUF érték),Forgalom (EUR érték),Kötések száma,Nyitó ár,Minimum ár,Maximum ár,Deviza,Átlag ár,Kapitalizáció
MKBBANK,2017.12.08.,,,,,,,,,,,
MKBBANK,2017.12.11.,,,,,,,,,,,
MKBBANK,2017.12.12.,,,,,,,,,,,
MKBBANK,2017.12.13.,,,,,,,,,,,
MKBBANK,2017.12.14.,,,,,,,,,,,
MKBBANK,2017.12.15.,,,,,,,,,,,
MKBBANK,2017.12.18.,,,,,,,,,,,
MKBBANK,2017.12.19.,,,,,,,,,,,
MKBBANK,2017.12.20.,,,,,,,,,,,
MKBBANK,2017.12.21.,,,,,,,,,,,
MKBBANK,2017.12.22.,,,,,,,,,,,
MKBBANK,2017.12.27.,,,,,,,,,,,
MKBBANK,2017.12.28.,,,,,,,,,,,
MKBBANK,2017.12.29.,,,,,,,,,,,
MKBBANK,2018.01.02.,,,,,,,,,,,
MKBBANK,2018.01.03.,,,,,,,,,,,
MKBBANK,2018.01.04.,,,,,,,,,,,
MKBBANK,2018.01.05.,,,,,,,,,,,
MKBBANK,2018.01.08.,,,,,,,,,,,
MKBBANK,2018.01.09.,,,,,,,,,,,
MKBBANK,2018.01.10.,,,,,,,,,,,
MKBBANK,2018.01.11.,,,,,,,,,,,
MKBBANK,2018.01.12.,,,,,,,,,,,
MKBBANK,2018.01.15.,,,,,,,,,,,
MKBBANK,2018.01.16.,,,,,,,,,,,
MKBBANK,2018.01.17.,,,,,,,,,,,
MKBBANK,2018.01.18.,,,,,,,,,,,
MKBBANK,2018.01.19.,,,,,,,,,,,
MKBBANK,2018.01.22.,,,,,,,,,,,
MKBBANK,2018.01.23.,,,,,,,,,,,
MKBBANK,2018.01.24.,,,,,,,,,,,
MKBBANK,2018.01.25.,,,,,,,,,,,
MKBBANK,2018.01.26.,,,,,,,,,,,
MKBBANK,2018.01.29.,,,,,,,,,,,
MKBBANK,2018.01.30.,,,,,,,,,,,
MKBBANK,2018.01.31.,,,,,,,,,,,
MKBBANK,2018.02.01.,,,,,,,,,,,
MKBBANK,2018.02.02.,,,,,,,,,,,
MKBBANK,2018.02.05.,,,,,,,,,,,
MKBBANK,2018.02.06.,,,,,,,,,,,
MKBBANK,2018.02.07.,,,,,,,,,,,
MKBBANK,2018.02.08.,,,,,,,,,,,
MKBBANK,2018.02.09.,,,,,,,,,,,
MKBBANK,2018.02.12.,,,,,,,,,,,
MKBBANK,2018.02.13.,,,,,,,,,,,
MKBBANK,2018.02.14.,,,,,,,,,,,
MKBBANK,2018.02.15.,,,,,,,,,,,
MKBBANK,2018.02.16.,,,,,,,,,,,
MKBBANK,2018.02.19.,,,,,,,,,,,
MKBBANK,2018.02.20.,,,,,,,,,,,
MKBBANK,2018.02.21.,,,,,,,,,,,
MKBBANK,2018.02.22.,,,,,,,,,,,
MKBBANK,2018.02.23.,,,,,,,,,,,
MKBBANK,2018.02.26.,,,,,,,,,,,
MKBBANK,2018.02.27.,,,,,,,,,,,
MKBBANK,2018.02.28.,,,,,,,,,,,
MKBBANK,2018.03.01.,,,,,,,,,,,
MKBBANK,2018.03.02.,,,,,,,,,,,
MKBBANK,2018.03.05.,,,,,,,,,,,
MKBBANK,2018.03.06.,,,,,,,,,,,
MKBBANK,2018.03.07.,,,,,,,,,,,
MKBBANK,2018.03.08.,,,,,,,,,,,
MKBBANK,2018.03.09.,,,,,,,,,,,
MKBBANK,2018.03.12.,,,,,,,,,,,
MKBBANK,2018.03.13.,,,,,,,,,,,
MKBBANK,2018.03.14.,,,,,,,,,,,
MKBBANK,2018.03.19.,,,,,,,,,,,
MKBBANK,2018.03.20.,,,,,,,,,,,
MKBBANK,2018.03.21.,,,,,,,,,,,
MKBBANK,2018.03.22.,,,,,,,,,,,
MKBBANK,2018.03.23.,,,,,,,,,,,
MKBBANK,2018.03.26.,,,,,,,,,,,
MKBBANK,2018.03.27.,,,,,,,,,,,
MKBBANK,2018.03.28.,,,,,,,,,,,
MKBBANK,2018.03.29.,,,,,,,,,,,
MKBBANK,2018.04.03.,,,,,,,,,,,
MKBBANK,2018.04.04.,,,,,,,,,,,
MKBBANK,2018.04.05.,,,,,,,,,,,
MKBBANK,2018.04.06.,,,,,,,,,,,
MKBBANK,2018.04.09.,,,,,,,,,,,
MKBBANK,2018.04.10.,,,,,,,,,,,
MKBBANK,2018.04.11.,,,,,,,,,,,
MKBBANK,2018.04.12.,,,,,,,,,,,
MKBBANK,2018.04.13.,,,,,,,,,,,
MKBBANK,2018.04.16.,,,,,,,,,,,
MKBBANK,2018.04.17.,,,,,,,,,,,
MKBBANK,2018.04.18.,,,,,,,,,,,
MKBBANK,2018.04.19.,,,,,,,,,,,
MKBBANK,2018.04.20.,,,,,,,,,,,
MKBBANK,2018.04.23.,,,,,,,,,,,
MKBBANK,2018.04.24.,,,,,,,,,,,
MKBBANK,2018.04.25.,,,,,,,,,,,
MKBBANK,2018.04.26.,,,,,,,,,,,
MKBBANK,2018.04.27.,,,,,,,,,,,
MKBBANK,2018.05.02.,,,,,,,,,,,
MKBBANK,2018.05.03.,,,,,,,,,,,
MKBBANK,2018.05.04.,,,,,,,,,,,
MKBBANK,2018.05.07.,,,,,,,,,,,
MKBBANK,2018.05.08.,,,,,,,,,,,
MKBBANK,2018.05.09.,,,,,,,,,,,
MKBBANK,2018.05.10.,,,,,,,,,,,
MKBBANK,2018.05.11.,,,,,,,,,,,
MKBBANK,2018.05.14.,,,,,,,,,,,
MKBBANK,2018.05.15.,,,,,,,,,,,
MKBBANK,2018.05.16.,,,,,,,,,,,
MKBBANK,2018.05.17.,,,,,,,,,,,
MKBBANK,2018.05.18.,,,,,,,,,,,
MKBBANK,2018.05.22.,,,,,,,,,,,
MKBBANK,2018.05.23.,,,,,,,,,,,
MKBBANK,2018.05.24.,,,,,,,,,,,
MKBBANK,2018.05.25.,,,,,,,,,,,
MKBBANK,2018.05.28.,,,,,,,,,,,
MKBBANK,2018.05.29.,,,,,,,,,,,
MKBBANK,2018.05.30.,,,,,,,,,,,
MKBBANK,2018.05.31.,,,,,,,,,,,
MKBBANK,2018.06.01.,,,,,,,,,,,
MKBBANK,2018.06.04.,,,,,,,,,,,
MKBBANK,2018.06.05.,,,,,,,,,,,
MKBBANK,2018.06.06.,,,,,,,,,,,
MKBBANK,2018.06.07.,,,,,,,,,,,
MKBBANK,2018.06.08.,,,,,,,,,,,
MKBBANK,2018.06.11.,,,,,,,,,,,
MKBBANK,2018.06.12.,,,,,,,,,,,
MKBBANK,2018.06.13.,,,,,,,,,,,
MKBBANK,2018.06.14.,,,,,,,,,,,
MKBBANK,2018.06.15.,,,,,,,,,,,
MKBBANK,2018.06.18.,,,,,,,,,,,
MKBBANK,2018.06.19.,,,,,,,,,,,
MKBBANK,2018.06.20.,,,,,,,,,,,
MKBBANK,2018.06.21.,,,,,,,,,,,
MKBBANK,2018.06.22.,,,,,,,,,,,
MKBBANK,2018.06.25.,,,,,,,,,,,
MKBBANK,2018.06.26.,,,,,,,,,,,
MKBBANK,2018.06.27.,,,,,,,,,,,
MKBBANK,2018.06.28.,,,,,,,,,,,
MKBBANK,2018.06.29.,,,,,,,,,,,
MKBBANK,2018.07.02.,,,,,,,,,,,
MKBBANK,2018.07.03.,,,,,,,,,,,
MKBBANK,2018.07.04.,,,,,,,,,,,
MKBBANK,2018.07.05.,,,,,,,,,,,
MKBBANK,2018.07.06.,,,,,,,,,,,
MKBBANK,2018.07.09.,,,,,,,,,,,
MKBBANK,2018.07.10.,,,,,,,,,,,
MKBBANK,2018.07.11.,,,,,,,,,,,
MKBBANK,2018.07.12.,,,,,,,,,,,
MKBBANK,2018.07.13.,,,,,,,,,,,
MKBBANK,2018.07.16.,,,,,,,,,,,
MKBBANK,2018.07.17.,,,,,,,,,,,
MKBBANK,2018.07.18.,,,,,,,,,,,
MKBBANK,2018.07.19.,,,,,,,,,,,
MKBBANK,2018.07.20.,,,,,,,,,,,
MKBBANK,2018.07.23.,,,,,,,,,,,
MKBBANK,2018.07.24.,,,,,,,,,,,
MKBBANK,2018.07.25.,,,,,,,,,,,
MKBBANK,2018.07.26.,,,,,,,,,,,
MKBBANK,2018.07.27.,,,,,,,,,,,
MKBBANK,2018.07.30.,,,,,,,,,,,
MKBBANK,2018.07.31.,,,,,,,,,,,
MKBBANK,2018.08.01.,,,,,,,,,,,
MKBBANK,2018.08.02.,,,,,,,,,,,
MKBBANK,2018.08.03.,,,,,,,,,,,
MKBBANK,2018.08.06.,,,,,,,,,,,
MKBBANK,2018.08.07.,,,,,,,,,,,
MKBBANK,2018.08.08.,,,,,,,,,,,
MKBBANK,2018.08.09.,,,,,,,,,,,
MKBBANK,2018.08.10.,,,,,,,,,,,
MKBBANK,2018.08.13.,,,,,,,,,,,
MKBBANK,2018.08.14.,,,,,,,,,,,
MKBBANK,2018.08.15.,,,,,,,,,,,
MKBBANK,2018.08.16.,,,,,,,,,,,
MKBBANK,2018.08.17.,,,,,,,,,,,
MKBBANK,2018.08.21.,,,,,,,,,,,
MKBBANK,2018.08.22.,,,,,,,,,,,
MKBBANK,2018.08.23.,,,,,,,,,,,
MKBBANK,2018.08.24.,,,,,,,,,,,
MKBBANK,2018.08.27.,,,,,,,,,,,
MKBBANK,2018.08.28.,,,,,,,,,,,
MKBBANK,2018.08.29.,,,,,,,,,,,
MKBBANK,2018.08.30.,,,,,,,,,,,
MKBBANK,2018.08.31.,,,,,,,,,,,
MKBBANK,2018.09.03.,,,,,,,,,,,
MKBBANK,2018.09.04.,,,,,,,,,,,
MKBBANK,2018.09.05.,,,,,,,,,,,
MKBBANK,2018.09.06.,,,,,,,,,,,
MKBBANK,2018.09.07.,,,,,,,,,,,
MKBBANK,2018.09.10.,,,,,,,,,,,
MKBBANK,2018.09.11.,,,,,,,,,,,
MKBBANK,2018.09.12.,,,,,,,,,,,
MKBBANK,2018.09.13.,,,,,,,,,,,
MKBBANK,2018.09.14.,,,,,,,,,,,
MKBBANK,2018.09.17.,,,,,,,,,,,
MKBBANK,2018.09.18.,,,,,,,,,,,
MKBBANK,2018.09.19.,,,,,,,,,,,
MKBBANK,2018.09.20.,,,,,,,,,,,
MKBBANK,2018.09.21.,,,,,,,,,,,
MKBBANK,2018.09.24.,,,,,,,,,,,
MKBBANK,2018.09.25.,,,,,,,,,,,
MKBBANK,2018.09.26.,,,,,,,,,,,
MKBBANK,2018.09.27.,,,,,,,,,,,
MKBBANK,2018.09.28.,,,,,,,,,,,
MKBBANK,2018.10.01.,,,,,,,,,,,
MKBBANK,2018.10.02.,,,,,,,,,,,
MKBBANK,2018.10.03.,,,,,,,,,,,
MKBBANK,2018.10.04.,,,,,,,,,,,
MKBBANK,2018.10.05.,,,,,,,,,,,
MKBBANK,2018.10.08.,,,,,,,,,,,
MKBBANK,2018.10.09.,,,,,,,,,,,
MKBBANK,2018.10.10.,,,,,,,,,,,
MKBBANK,2018.10.11.,,,,,,,,,,,
MKBBANK,2018.10.12.,,,,,,,,,,,
MKBBANK,2018.10.15.,,,,,,,,,,,
MKBBANK,2018.10.16.,,,,,,,,,,,
MKBBANK,2018.10.17.,,,,,,,,,,,
MKBBANK,2018.10.18.,,,,,,,,,,,
MKBBANK,2018.10.19.,,,,,,,,,,,
MKBBANK,2018.10.24.,,,,,,,,,,,
MKBBANK,2018.10.25.,,,,,,,,,,,
MKBBANK,2018.10.26.,,,,,,,,,,,
MKBBANK,2018.10.29.,,,,,,,,,,,
MKBBANK,2018.10.30.,,,,,,,,,,,
MKBBANK,2018.10.31.,,,,,,,,,,,
MKBBANK,2018.11.05.,,,,,,,,,,,
MKBBANK,2018.11.06.,,,,,,,,,,,
MKBBANK,2018.11.07.,,,,,,,,,,,
MKBBANK,2018.11.08.,,,,,,,,,,,
MKBBANK,2018.11.09.,,,,,,,,,,,
MKBBANK,2018.11.12.,,,,,,,,,,,
MKBBANK,2018.11.13.,,,,,,,,,,,
MKBBANK,2018.11.14.,,,,,,,,,,,
MKBBANK,2018.11.15.,,,,,,,,,,,
MKBBANK,2018.11.16.,,,,,,,,,,,
MKBBANK,2018.11.19.,,,,,,,,,,,
MKBBANK,2018.11.20.,,,,,,,,,,,
MKBBANK,2018.11.21.,,,,,,,,,,,
MKBBANK,2018.11.22.,,,,,,,,,,,
MKBBANK,2018.11.23.,,,,,,,,,,,
MKBBANK,2018.11.26.,,,,,,,,,,,
MKBBANK,2018.11.27.,,,,,,,,,,,
MKBBANK,2018.11.28.,,,,,,,,,,,
MKBBANK,2018.11.29.,,,,,,,,,,,
MKBBANK,2018.11.30.,,,,,,,,,,,
MKBBANK,2018.12.03.,,,,,,,,,,,
MKBBANK,2018.12.04.,,,,,,,,,,,
MKBBANK,2018.12.05.,,,,,,,,,,,
MKBBANK,2018.12.06.,,,,,,,,,,,
MKBBANK,2018.12.07.,,,,,,,,,,,
MKBBANK,2018.12.10.,,,,,,,,,,,
MKBBANK,2018.12.11.,,,,,,,,,,,
MKBBANK,2018.12.12.,,,,,,,,,,,
MKBBANK,2018.12.13.,,,,,,,,,,,
MKBBANK,2018.12.14.,,,,,,,,,,,
MKBBANK,2018.12.17.,,,,,,,,,,,
MKBBANK,2018.12.18.,,,,,,,,,,,
MKBBANK,2018.12.19.,,,,,,,,,,,
MKBBANK,2018.12.20.,,,,,,,,,,,
MKBBANK,2018.12.21.,,,,,,,,,,,
MKBBANK,2018.12.27.,,,,,,,,,,,
MKBBANK,2018.12.28.,,,,,,,,,,,
MKBBANK,2019.01.02.,,,,,,,,,,,
MKBBANK,2019.01.03.,,,,,,,,,,,
MKBBANK,2019.01.04.,,,,,,,,,,,
MKBBANK,2019.01.07.,,,,,,,,,,,
MKBBANK,2019.01.08.,,,,,,,,,,,
MKBBANK,2019.01.09.,,,,,,,,,,,
MKBBANK,2019.01.10.,,,,,,,,,,,
MKBBANK,2019.01.11.,,,,,,,,,,,
MKBBANK,2019.01.14.,,,,,,,,,,,
MKBBANK,2019.01.15.,,,,,,,,,,,
MKBBANK,2019.01.16.,,,,,,,,,,,
MKBBANK,2019.01.17.,,,,,,,,,,,
MKBBANK,2019.01.18.,,,,,,,,,,,
MKBBANK,2019.01.21.,,,,,,,,,,,
MKBBANK,2019.01.22.,,,,,,,,,,,
MKBBANK,2019.01.23.,,,,,,,,,,,
MKBBANK,2019.01.24.,,,,,,,,,,,
MKBBANK,2019.01.25.,,,,,,,,,,,
MKBBANK,2019.01.28.,,,,,,,,,,,
MKBBANK,2019.01.29.,,,,,,,,,,,
MKBBANK,2019.01.30.,,,,,,,,,,,
MKBBANK,2019.01.31.,,,,,,,,,,,
MKBBANK,2019.02.01.,,,,,,,,,,,
MKBBANK,2019.02.04.,,,,,,,,,,,
MKBBANK,2019.02.05.,,,,,,,,,,,
MKBBANK,2019.02.06.,,,,,,,,,,,
MKBBANK,2019.02.07.,,,,,,,,,,,
MKBBANK,2019.02.08.,,,,,,,,,,,
MKBBANK,2019.02.11.,,,,,,,,,,,
MKBBANK,2019.02.12.,,,,,,,,,,,
MKBBANK,2019.02.13.,,,,,,,,,,,
MKBBANK,2019.02.14.,,,,,,,,,,,
MKBBANK,2019.02.15.,,,,,,,,,,,
MKBBANK,2019.02.18.,,,,,,,,,,,
MKBBANK,2019.02.19.,,,,,,,,,,,
MKBBANK,2019.02.20.,,,,,,,,,,,
MKBBANK,2019.02.21.,,,,,,,,,,,
MKBBANK,2019.02.22.,,,,,,,,,,,
MKBBANK,2019.02.25.,,,,,,,,,,,
MKBBANK,2019.02.26.,,,,,,,,,,,
MKBBANK,2019.02.27.,,,,,,,,,,,
MKBBANK,2019.02.28.,,,,,,,,,,,
MKBBANK,2019.03.01.,,,,,,,,,,,
MKBBANK,2019.03.04.,,,,,,,,,,,
MKBBANK,2019.03.05.,,,,,,,,,,,
MKBBANK,2019.03.06.,,,,,,,,,,,
MKBBANK,2019.03.07.,,,,,,,,,,,
MKBBANK,2019.03.08.,,,,,,,,,,,
MKBBANK,2019.03.11.,,,,,,,,,,,
MKBBANK,2019.03.12.,,,,,,,,,,,
MKBBANK,2019.03.13.,,,,,,,,,,,
MKBBANK,2019.03.14.,,,,,,,,,,,
MKBBANK,2019.03.18.,,,,,,,,,,,
MKBBANK,2019.03.19.,,,,,,,,,,,
MKBBANK,2019.03.20.,,,,,,,,,,,
MKBBANK,2019.03.21.,,,,,,,,,,,
MKBBANK,2019.03.22.,,,,,,,,,,,
MKBBANK,2019.03.25.,,,,,,,,,,,
MKBBANK,2019.03.26.,,,,,,,,,,,
MKBBANK,2019.03.27.,,,,,,,,,,,
MKBBANK,2019.03.28.,,,,,,,,,,,
MKBBANK,2019.03.29.,,,,,,,,,,,
MKBBANK,2019.04.01.,,,,,,,,,,,
MKBBANK,2019.04.02.,,,,,,,,,,,
MKBBANK,2019.04.03.,,,,,,,,,,,
MKBBANK,2019.04.04.,,,,,,,,,,,
MKBBANK,2019.04.05.,,,,,,,,,,,
MKBBANK,2019.04.08.,,,,,,,,,,,
MKBBANK,2019.04.09.,,,,,,,,,,,
MKBBANK,2019.04.10.,,,,,,,,,,,
MKBBANK,2019.04.11.,,,,,,,,,,,
MKBBANK,2019.04.12.,,,,,,,,,,,
MKBBANK,2019.04.15.,,,,,,,,,,,
MKBBANK,2019.04.16.,,,,,,,,,,,
MKBBANK,2019.04.17.,,,,,,,,,,,
MKBBANK,2019.04.18.,,,,,,,,,,,
MKBBANK,2019.04.23.,,,,,,,,,,,
MKBBANK,2019.04.24.,,,,,,,,,,,
MKBBANK,2019.04.25.,,,,,,,,,,,
MKBBANK,2019.04.26.,,,,,,,,,,,
MKBBANK,2019.04.29.,,,,,,,,,,,
MKBBANK,2019.04.30.,,,,,,,,,,,
MKBBANK,2019.05.02.,,,,,,,,,,,
MKBBANK,2019.05.03.,,,,,,,,,,,
MKBBANK,2019.05.06.,,,,,,,,,,,
MKBBANK,2019.05.07.,,,,,,,,,,,
MKBBANK,2019.05.08.,,,,,,,,,,,
MKBBANK,2019.05.09.,,,,,,,,,,,
MKBBANK,2019.05.10.,,,,,,,,,,,
MKBBANK,2019.05.13.,,,,,,,,,,,
MKBBANK,2019.05.14.,,,,,,,,,,,
MKBBANK,2019.05.15.,,,,,,,,,,,
MKBBANK,2019.05.16.,,,,,,,,,,,
MKBBANK,2019.05.17.,,,,,,,,,,,
MKBBANK,2019.05.20.,,,,,,,,,,,
MKBBANK,2019.05.21.,,,,,,,,,,,
MKBBANK,2019.05.22.,,,,,,,,,,,
MKBBANK,2019.05.23.,,,,,,,,,,,
MKBBANK,2019.05.24.,,,,,,,,,,,
MKBBANK,2019.05.27.,,,,,,,,,,,
MKBBANK,2019.05.28.,,,,,,,,,,,
MKBBANK,2019.05.29.,,,,,,,,,,,
MKBBANK,2019.05.30.,,,,,,,,,HUF,,
MKBBANK,2019.05.31.,,,,,,,,,HUF,,
MKBBANK,2019.06.03.,,,,,,,,,HUF,,
MKBBANK,2019.06.04.,,,,,,,,,HUF,,
MKBBANK,2019.06.05.,,,,,,,,,HUF,,
MKBBANK,2019.06.06.,,,,,,,,,HUF,,
MKBBANK,2019.06.07.,,,,,,,,,HUF,,
MKBBANK,2019.06.11.,,,,,,,,,HUF,,
MKBBANK,2019.06.12.,,,,,,,,,HUF,,
MKBBANK,2019.06.13.,,,,,,,,,HUF,,
MKBBANK,2019.06.14.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.17.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.18.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.19.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.20.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.21.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.24.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.25.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.26.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.27.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.06.28.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.01.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.02.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.03.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.04.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.05.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.08.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.09.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.10.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.11.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.12.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.15.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.16.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.17.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.18.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.19.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.22.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.23.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.24.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.25.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.26.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.29.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.30.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.07.31.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.01.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.02.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.05.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.06.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.07.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.08.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.09.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.12.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.13.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.14.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.15.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.16.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.21.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.22.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.23.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.26.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.27.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.28.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.29.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.08.30.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.02.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.03.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.04.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.05.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.06.,,,3.282274982E9,9950810.920115203,1,,,,HUF,,1.972E11
MKBBANK,2019.09.09.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.10.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.11.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.12.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.13.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.16.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.17.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.18.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.19.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.20.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.23.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.24.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.25.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.26.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.27.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.09.30.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.01.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.02.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.03.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.04.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.07.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.08.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.09.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.10.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.11.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.14.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.15.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.16.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.17.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.18.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.21.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.22.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.24.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.25.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.28.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.29.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.30.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.10.31.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.04.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.05.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.06.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.07.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.08.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.11.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.12.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.13.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.14.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.15.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.18.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.19.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.20.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.21.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.22.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.25.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.26.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.27.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.28.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.11.29.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.02.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.03.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.04.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.05.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.06.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.09.,,,,,,,,,HUF,,1.972E11
MKBBANK,2019.12.10.,,,,,,,,,HUF,,1.972E11
